title,comment,source
Avengers: Doomsday (2026) - First Trailer | Marvel,"im tired this marvel´s movies, loks like same all time",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,😮😮😮💯💯,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Looks legit double it and give it to the next planet,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Scam shut down this channel,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,If it gets enough reports it&#39;ll be taken down,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I was actually confused for a second when I saw black Adam,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,These niggas about to take on 50 million Dr Dooms omfg,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Is this real?<br><br>Lol nevermind,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Booooooo,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,My would you bring back a actor that you just killed off lol this is movie going to suck,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice editing! (My own personal opinion),YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Hope Liz Toomes (Vulture’s daughter returns) and become the New Vulture to get revenge on Spider-Man.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Downvote this. Hate these fan-created videos using clips from other various movies posing as Marvel 😡,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"This should be illegal,  at the very list, YouTube should mark it as misleading content.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I so wish this was real ❤❤,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,So bogus,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Ffs... made up piece of shiet,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Can we stop making concept trailers? Or at least put it in thumbnail title or first line of the description? Its so frustrating seeing these advertised on my news feeds. Like, wanna make trailers? Cool. Just stop putting me through an emotional rollercoaster from happy to disappointed to angry. If you wanna do this as a hobby to impress people cool but not being 100% clear about the legitimacy of the trailer makes this misleading.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,In another multiverse I&#39;m Batman and not a sales rep😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Red skull,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I fell for it.<br>That Marvel symbol is from Loki and all other clips from the other Avengers movies,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,If you think this real your just stupid I’m sry,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Wow,he even managed to jam in clip from Sherlock Holmes 2,just because Downey was in it",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This should be illegal.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"<a href=""https://youtube.com/@life20.ap-3d?si=Wch_6CQ0bumGo_1h"">https://youtube.com/@life20.ap-3d?si=Wch_6CQ0bumGo_1h</a>",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Lol,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"- Tony Stark?<br>- No, I´m Victor Von Doom now...",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Really Fantastic 4 captain american serie sherlock holmes,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice try diddy 😆 jerk,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I saw this on googles news 💀,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,RDJ looked to be in his 30s...... well done otherwise.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Respect button Tony Stark❤❤❤ <a href=""https://www.youtube.com/watch?v=XLuL_TXbK1g&amp;t=26"">0:26</a>",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Amazing Trailer Sir,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,bro literally scared for a sec,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This is not real buddy 😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Gotcha..🤣,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice try SMURF!😂😂😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"You come from a whale family deep in the ocean, you&#39;re evil.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"People really need to chill. Obviously it&#39;s not an official trailer, but it&#39;s still a well made fan trailer. Get over it.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,How can Tony stark be Doom,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,People show it self stupidity,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Why is this video in my notification?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Always copycat,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This thing actual had me fooled,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,YouTube seems to like to promote misleading titles the most,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This channel should be banned or something,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Well, I suppose you can’t have the Torch and Captain America in the same movie.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,crazy how people will actually spend hours making these things for absolutely no reason,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice try elon I was emotionally convinced,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Still don’t understand why TF they got Ironman playing Dr Doom..?🤨,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Avengers doomsday only starts filming in 2025,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Gay so gay!!!,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Why isnt marvel going after these fakes, you know Nintendo would just for using thwir IP in a video",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Why do people complain about concept trailers so much? If you searched it up, you&#39;re a real fan, and if you&#39;re a real fan, then you can tell the difference between the two. Just look at the channel name.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,So no one noticed Sherlock Holmes cut into the middle of this?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"A mixture of Hulk, Thor and all the other movie trailers just for clicks.fooling fans",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Dislike this bait please :)),YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Probably the fakest trailer for this movie yet,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,&quot;Coming in Summer 2028.... Robert Downey Jr in...HR Puff n&#39; Stuff  - The Motion Picture! With Scarlett Johansson as Witchypoo! Also starring Chris Hemsworth as a talking surfboard.&quot;,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"So freaking stupid, there should be laws against these idiots who make these!",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,What movie is the guy in the mask from?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Someone get this man off of yt,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Robert Downey Jr will be playing the new Wolverine and Captain America he will also be playing the new Spider-Man they will just keep regurgitating Robert,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,You can tell it&#39;s A.I. Goofballs always making these rubbish videos,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice try. You almost had me for real.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Marvel for Tubi.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Why this trailer actually look really good though😂😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,How do people not get sued for this,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Well; Admitting that this isn&#39;t real but, W for the one who made....U deserve some Clap 👏😜",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,When I saw that Sherlock Holmes collar I was out,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Fortnite fracture event😂😂😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Like Ironman 4 that’s coming out this year,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,It would be a good watch,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,R.i.p for those who think these is real.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Me too it&#39;s not real they have  just put different movies together to show its like a trailer 😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Basura.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Sick of these pseudo trailers,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,How can this have that many likes? Also how can we get Dr. Strange in this movie without having Dr. Strange 3 release?? It&#39;s not like the ex-sorcerer-supreme has free time to deal with it when he&#39;s supposedly dealing with the incursion that happened in the aftermath of Multiverse of Madness.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,What a joke 😂😂😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,KH STUDIO thank you for letting me know not to subscribe,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Just downvote and move on guys, don&#39;t even watch it.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I do like these types of fan trailers but i really wish my phone wouldn&#39;t send me notifications saying new official trailers released,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,The fact people think it&#39;s real,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I am waiting this movie❤❤,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Dr Iron Man,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Sherlock holmes?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,If you don&#39;t like this comment then you&#39;ll definitely fail in your exams !!,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Isn&#39;t that RDJ in Sherlock Holmes 😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Lot of Marvel fans here 😅,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Strange!... Your lip syncing is in another dimension,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This guy literally added a scene from the Sherlock Holmes,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,😂😂😂,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Konsi mal pe high ho vai ?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Robert Downey Doomiuor,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I could tell it was bogus from the beginning,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,I am Ironman,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,When is the movie comes out? I’m gonna be 18.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Looks so good,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Why do you guys do this???,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Arsepiece,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,So it&#39;s not the trailer ?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,“I’m a content creator” 🤡,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Lol the trailer from different movies put together into one, you deserve a medal for wasting my time and energy for clicking on the video",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Many clips are from fantastic 4,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,No way anyone should believe this is legit! It&#39;s supposed to come out next year but if you believe this trailer it&#39;s basically a nearly finished product. Does anyone really believe editing and post production take 18 months? In what multiverse is that accurate?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This is misleading,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,oh god that mask is so ugly,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Downvoted,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,In another multiverse this is the trailer 😅,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"You people are sick, i even got a notification, a total waste of fkng time. I&#39;m blocking you😢",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,It&#39;s not real bro <br>But you tried your best,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Will this game have a switch version?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Wow fantastic four  doctor room scene,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Power of thumbnail and caption,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Beuh I seen a clip so old of Downey Jr lmao 🤣,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Thanks for the 23 Subscribers ❤❤❤,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Bro it don’t even got a release date like most movie trailers💀💀🙏🏻,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This is not real 😢,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"Didn&#39;t even watch it, this channel sucks ass .......... dirty unwashed ass!",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,👎🏾,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,We are MCU FANS <br>We know everything<br>Don&#39;t fool,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice edit,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Im sorry but its your own fault if you fell for it. Check who made it. How are you guys going to be mad that they are making their own version of what the trailer would be because you are too dumb to realize its not real?,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,When I saw this in my notification i thought this trailer is launched by marvel,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,How many reports does it take to get this SMUT off the internet,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,This was on Google&#39;s main page... Wtf,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Bad algorithm.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,It&#39;s annoying that the trailers from this channel always appear. I always dislike them cause they are scamming and looking for views,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"WTH is this fuckery? I mean, fakery 😖😖🙄🙄",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"The more I see RDJ in trailers for Doomsday, the more I hate it.<br>He had a legacy as Iron Man, to see him and hear him be something else in THE SAME UNIVERSE, is no fan service. Really takes you out of the fantasy.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,"That RDJ is Dr. Doom, doesn&#39;t this destroy the integrity of the MCU? Isn&#39;t this obviously a cash grab rather than a good storyline?<br>I just lost my interest in further Marvel movies. Storyline is becoming a mess. <br>Where&#39;s originality and creativity? <br>Martin Scorsese is right concerning the future of cinema. These massive movies have become low quality money pits for studio interests.",YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,NOT first trailer,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Damn youtube.. you got me !,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Bro thinks he cooked with this trailer.,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Another flop will they ever learn ffs,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Disney is dead when this show is released,YouTube
Avengers: Doomsday (2026) - First Trailer | Marvel,Nice try 😂😂,YouTube
